0 3
0 3
0 3
1.00762 3
0 3
0 3
1.03962 3
0 3
1.17448 3
1.15235 3
0 3
0 3
1.07562 3
0 3
0 3
0 3
1.11635 2
0 2
1.15957 2
0 2
0 2
0 2
1.00804 2
1.00139 2
0 2
0 2
0 2
0 2
1.28716 2
0 2
1.12612 2
1.16021 2
0 2
0 2
1.20148 2
0 2
0 2
0 2
0 2
0 2
1.25293 2
1.19006 2
1.27909 2
0 2
0 2
1.11128 0
0 0
0 3
0 3
1.25668 3
0 3
0 3
0 3
1.11192 3
0 3
1.20657 3
0 3
1.25108 3
0 3
1.01544 3
0 3
1.22219 3
0 3
0 2
0 2
0 2
0 2
0 2
0 2
1.18708 2
0 2
1.00919 2
0 2
0 2
1.17131 2
0 2
1.18732 2
1.03979 2
0 2
0 2
0 2
0 2
1.28423 2
1.00443 2
0 2
0 2
1.16881 2
0 2
0 2
0 2
1.1063 2
1.14282 2
0 2
1.29595 2
0 2
0 0
0 0
0 3
0 3
1.06067 3
0 3
1.15375 3
0 3
0 3
0 3
0 3
1.29813 3
1.02598 3
0 3
0 3
0 3
0 3
0 3
1.08647 2
1.20626 2
0 2
1.22935 2
0 2
0 2
0 2
1.22031 2
0 2
1.16661 2
1.29565 2
1.13123 2
0 2
1.07609 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.25966 2
0 2
0 2
0 0
0 3
0 3
0 3
0 3
0 3
1.00041 3
0 3
0 3
0 3
0 3
0 3
0 3
1.27801 3
0 3
0 3
0 3
0 2
0 2
0 2
1.15717 2
0 2
1.11707 2
1.06613 2
1.25783 2
0 2
1.07823 2
0 2
0 2
0 2
0 2
0 2
0 2
0 1
0 1
0 1
1.12691 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.23496 2
0 2
1.15826 2
0 2
1.23479 2
0 2
1.00419 0
0 3
1.24925 3
0 3
0 3
1.25428 3
1.26364 3
1.04929 3
0 3
0 3
0 3
1.27927 3
0 3
0 3
1.07984 3
1.02847 3
0 3
0 2
0 2
0 2
0 2
1.2031 2
0 2
0 2
0 2
0 2
0 2
0 2
1.0064 2
0 2
1.26643 2
0 2
0 1
1.08762 1
0 1
0 1
0 2
0 2
1.04417 2
1.10225 2
0 2
0 2
0 2
0 2
0 2
1.07198 2
0 2
0 2
1.06884 2
0 2
0 2
1.13629 3
0 3
0 3
0 3
0 3
1.05679 3
1.11837 3
0 3
0 3
1.14346 3
0 3
0 3
0 3
0 3
0 3
0 3
0 2
1.13436 2
0 2
0 2
0 2
0 2
1.18446 2
1.03356 2
0 2
0 2
0 2
0 2
1.08074 2
0 2
1.012 1
0 1
1.07252 1
0 1
0 1
0 2
0 2
1.21563 2
0 2
0 2
1.03122 2
1.23235 2
0 2
0 2
0 2
1.15811 2
1.21378 2
0 2
0 2
0 2
1.08959 3
0 3
1.23826 3
0 3
1.21779 3
0 3
0 3
1.06086 3
0 3
1.21502 3
1.04094 3
1.02122 3
1.11879 3
1.28267 3
0 3
0 3
0 2
0 2
1.05823 2
0 2
0 2
1.10648 2
1.11291 2
1.19087 2
1.26934 2
1.14859 2
0 2
0 2
0 2
0 1
0 1
1.00483 1
1.26581 1
1.15248 1
0 1
1.04197 1
0 2
0 2
0 2
0 2
0 2
0 2
1.09899 2
1.25903 2
0 2
1.18412 2
0 2
0 2
0 2
0 2
0 3
0 3
0 3
1.06146 3
0 3
0 3
0 3
1.07098 3
1.03868 3
1.07868 3
1.19438 3
0 3
0 3
1.18875 3
0 3
0 3
0 2
0 2
0 2
1.03543 2
1.18957 2
0 2
0 2
1.1085 2
0 2
0 2
1.13931 2
0 2
0 2
1.12913 1
1.00472 1
0 1
0 1
1.2041 1
1.11031 1
0 1
0 1
0 2
1.04825 2
1.19425 2
0 2
0 2
0 2
0 2
0 2
1.2374 2
0 2
0 2
0 2
0 2
0 3
0 3
1.00075 3
0 3
0 3
0 3
1.17833 3
1.07143 3
1.09003 3
0 3
0 3
1.16583 3
0 3
1.02808 3
0 3
0 3
1.22192 2
0 2
0 2
0 2
0 2
0 2
1.0675 2
0 2
0 2
1.19266 2
0 2
0 2
0 1
0 1
1.02766 1
1.08607 1
0 1
0 1
1.12123 1
1.00463 1
0 1
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.29088 2
0 2
0 2
0 2
0 3
0 3
0 3
0 3
0 3
1.25203 3
0 3
1.033 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.11275 2
0 2
0 2
1.18414 2
0 2
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.2084 1
0 1
0 1
0 2
0 2
0 2
1.02452 2
0 2
0 2
0 2
1.23513 2
0 2
0 2
0 2
1.23164 0
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 2
0 2
1.04316 2
0 2
0 2
0 2
1.17362 2
1.00748 2
1.15556 2
1.05409 2
0 2
1.03245 2
0 1
1.18857 1
1.27414 1
1.14595 1
0 1
0 1
1.2238 1
0 1
0 1
0 1
0 1
0 1
0 2
0 2
0 2
0 2
0 2
1.21638 2
0 2
0 2
1.1526 0
1.07987 0
0 3
0 3
1.0158 3
0 3
0 3
0 3
0 3
1.00659 3
0 3
1.11016 3
0 3
1.15083 3
0 3
0 3
0 3
1.07177 3
1.17378 3
0 3
1.1664 2
1.24097 2
1.0113 2
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.0528 1
0 1
0 1
0 1
0 1
1.01464 1
0 1
1.00484 1
0 1
0 1
1.10734 1
0 1
0 1
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.28157 0
0 0
0 3
0 3
0 3
1.06891 3
0 3
0 3
0 3
0 3
0 3
1.13669 3
1.17608 3
0 3
1.12989 3
1.04926 3
0 3
0 3
1.25317 3
0 3
0 2
0 2
1.2349 2
0 2
0 2
1.16065 2
0 2
1.16382 2
0 2
0 2
0 1
0 1
1.02886 1
0 1
0 1
0 1
0 1
1.17394 1
0 1
1.18699 1
0 1
0 1
0 1
1.20792 2
0 2
1.22666 2
1.01725 2
0 2
1.13166 2
0 2
1.29442 0
0 0
0 3
0 3
0 3
0 3
0 3
0 3
0 3
1.00377 3
1.07913 3
0 3
0 3
0 3
1.00249 3
0 3
0 3
0 3
0 3
0 3
1.18653 2
0 2
0 2
0 2
0 2
1.26497 2
0 2
1.12251 2
0 2
0 2
0 1
0 1
1.21449 1
0 1
0 1
0 1
1.24186 1
0 1
0 1
0 1
0 1
0 1
1.17767 1
1.23022 2
1.03406 2
0 2
0 2
0 2
1.02306 2
0 2
1.16024 0
1.0141 0
0 3
1.13122 3
1.26358 3
1.08151 3
0 3
0 3
0 3
1.11998 3
0 3
1.05603 3
0 3
1.26454 3
0 3
0 3
1.06942 3
1.0867 3
1.01302 3
0 3
0 2
0 2
0 2
1.00015 2
1.17725 2
1.03108 2
1.08958 2
1.26399 2
1.19155 2
0 2
0 2
0 1
0 1
1.0128 1
0 1
0 1
1.1058 1
1.25151 1
0 1
0 1
0 1
0 1
0 1
0 2
0 2
0 2
0 2
0 2
0 2
0 2
1.16892 0
1.07334 0
1.28349 3
1.13746 3
0 3
0 3
0 3
0 3
0 3
0 3
1.22567 3
0 3
0 3
1.21818 3
0 3
0 3
1.295 3
1.02096 3
0 3
0 3
0 2
0 2
0 2
0 2
0 2
1.24043 2
0 2
1.039 2
0 2
0 2
0 2
0 1
1.1508 1
1.1193 1
0 1
0 1
0 1
0 1
1.25826 1
0 1
1.23585 1
0 1
0 1
0 2
0 2
0 2
0 2
0 2
0 2
0 2
0 0
0 0
1.05355 3
1.12181 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
1.00309 3
1.17729 3
1.20231 3
0 3
0 3
0 3
1.0366 2
0 2
0 2
0 2
1.17094 2
0 2
0 1
0 1
1.14659 1
1.13347 1
0 1
0 1
1.06145 1
1.05591 1
0 1
1.22273 1
1.18277 1
0 1
0 1
0 1
1.24767 2
0 2
0 2
0 2
0 2
0 2
0 2
1.02976 0
0 3
1.07746 3
0 3
0 3
0 3
0 3
1.21062 3
0 3
0 3
0 3
0 3
0 3
0 3
1.12121 3
1.05813 3
0 3
0 3
0 3
0 3
1.23719 3
1.26553 3
1.2922 3
0 3
0 3
1.15231 2
0 1
0 1
0 1
1.08735 1
1.2563 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 2
0 2
0 2
0 2
0 2
1.2841 2
0 2
1.11206 0
0 3
0 3
1.02542 3
1.14491 3
0 3
0 3
0 3
0 3
0 3
1.2963 3
0 3
0 3
1.01169 3
1.06007 3
0 3
0 3
0 3
1.1797 3
0 3
0 3
1.20469 3
0 3
0 3
0 3
0 1
0 1
1.2608 1
0 1
1.14286 1
1.04586 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.116 1
1.2395 1
0 1
0 2
0 2
0 2
0 2
0 2
1.16997 2
0 2
0 0
1.20474 3
1.05411 3
0 3
1.01022 3
0 3
0 0
0 0
1.02314 0
0 3
0 3
0 3
0 3
0 3
0 3
0 3
1.07556 3
0 3
0 3
0 3
0 3
0 3
0 3
0 3
0 1
0 1
1.23455 1
1.10609 1
1.09487 1
1.27642 1
1.26244 1
1.24573 1
0 1
0 1
1.0124 1
0 1
0 1
0 1
1.04704 1
0 1
0 1
1.12626 1
0 1
0 1
0 1
1.20284 2
0 2
0 2
0 2
0 2
1.02603 0
0 3
0 3
0 3
0 0
1.17384 0
1.25252 0
0 0
0 0
1.23492 0
0 3
0 3
0 3
0 3
1.04385 3
0 3
0 3
0 3
0 3
0 3
0 1
0 1
0 1
0 1
1.10731 1
0 1
0 1
1.13078 1
1.07257 1
0 1
1.08307 1
0 1
1.26989 1
0 1
0 1
0 1
0 1
1.1314 1
0 1
0 1
0 1
0 1
0 1
1.09991 1
0 1
0 2
0 2
1.03754 2
0 2
0 2
0 0
0 3
0 3
0 3
1.18719 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 3
0 3
0 3
0 3
0 3
0 1
1.09449 1
0 1
1.02146 1
0 1
1.12214 1
0 1
0 1
0 1
0 1
1.10326 1
0 1
0 1
0 1
0 1
0 1
1.14328 1
1.24087 1
1.21881 1
1.01552 1
0 1
1.17766 1
0 1
0 1
0 1
0 1
1.09217 2
1.14554 2
1.28552 2
0 2
0 2
1.11807 0
0 3
1.28318 3
0 0
0 0
1.22975 0
1.28785 0
1.03211 0
1.06031 0
0 0
0 0
1.2452 0
1.09961 0
0 0
0 0
0 0
0 0
0 1
0 1
0 1
1.26747 1
1.27791 1
1.20296 1
1.17405 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.28988 1
0 1
0 1
0 1
0 1
0 1
1.11191 1
0 1
0 1
0 1
1.17685 3
0 3
0 2
0 2
1.08208 2
1.17092 0
0 0
1.24523 0
0 3
0 3
0 3
1.12698 0
0 0
1.00295 0
0 0
1.16934 0
1.24635 0
0 0
0 0
1.12634 0
0 0
0 0
0 0
0 1
1.02205 1
0 1
0 1
1.26562 1
0 1
0 1
0 1
0 1
1.1294 1
1.15432 1
0 1
0 1
0 1
1.19596 1
1.06579 1
0 1
0 1
1.15504 1
0 1
1.29957 1
0 1
0 1
0 1
1.24508 1
1.08076 1
0 1
0 3
0 3
1.14682 2
1.23827 2
0 2
1.14946 0
0 0
1.17931 0
1.26532 3
1.24411 3
0 3
1.16091 0
1.07924 0
0 0
1.24435 0
1.0161 0
0 0
0 0
0 0
0 0
0 0
1.13891 0
0 1
0 1
1.23893 1
0 1
0 1
1.21332 1
0 1
1.04196 1
1.2318 1
1.29918 1
0 1
0 1
0 1
0 1
1.11501 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 3
0 3
1.05345 2
0 2
0 2
0 0
0 0
1.25783 0
0 3
0 3
0 3
0 0
0 0
1.23288 0
1.22353 0
1.06782 0
0 0
0 0
0 0
1.14358 0
0 0
0 0
0 0
0 1
0 1
0 0
0 0
0 1
0 1
0 1
0 1
0 1
0 1
1.13969 1
1.04262 1
0 1
1.24528 1
0 1
0 1
0 1
0 1
0 1
1.21183 1
0 1
0 1
0 1
0 1
1.04318 1
0 1
1.11031 1
0 1
0 1
0 2
1.22549 2
0 2
0 2
1.08669 0
0 0
0 3
0 3
0 3
0 0
1.20395 0
1.10901 0
1.15221 0
1.27177 0
0 0
1.01394 0
0 0
1.27446 0
0 0
0 0
0 0
0 0
0 0
1.26755 0
0 0
0 0
0 0
0 1
0 1
0 1
1.10951 1
0 1
0 1
1.0348 1
0 1
0 1
1.21836 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.0972 2
1.11366 2
0 2
0 2
0 0
0 0
0 3
1.20718 3
1.00998 3
0 3
0 0
0 0
0 0
0 0
1.09234 0
1.24735 0
0 0
0 0
0 0
1.26355 0
0 0
1.07939 0
1.26192 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 1
0 1
1.13425 1
0 1
0 1
1.10338 1
0 1
0 1
0 1
0 1
0 1
0 1
1.17747 1
0 1
0 1
0 1
1.168 1
0 1
1.24395 3
0 2
0 2
0 2
0 2
1.05267 0
0 0
0 3
0 3
0 3
1.20441 3
0 3
0 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.10723 0
0 0
0 0
0 0
1.12979 0
0 0
0 0
1.09397 0
0 0
0 1
0 1
1.05278 1
0 1
1.05313 1
0 1
0 1
1.20214 1
0 1
0 1
0 1
1.03516 1
1.07691 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 3
0 2
0 2
0 2
0 2
0 2
1.14314 0
0 3
0 3
0 3
0 3
0 3
1.13668 3
0 3
1.06465 0
0 0
0 0
1.16743 0
1.23687 0
0 0
0 0
1.28721 0
1.12583 0
0 0
0 0
1.03665 0
0 0
1.06125 0
0 0
0 1
1.13443 1
1.1174 1
1.20846 1
0 1
0 1
0 1
1.03218 1
0 1
0 1
1.11824 1
0 1
0 1
0 1
0 1
0 1
1.13284 1
1.08325 1
0 1
0 1
0 1
0 3
1.02547 3
1.23774 3
0 3
1.13572 3
0 3
1.21952 3
0 3
0 3
0 3
0 3
0 3
0 3
1.18166 3
0 0
0 0
0 0
1.02052 0
0 0
0 0
1.26277 0
1.13954 0
0 0
0 0
0 0
0 0
1.11634 0
0 0
0 0
0 1
1.25498 1
1.01098 1
0 1
0 1
0 1
1.09755 1
0 1
0 1
0 1
0 1
0 1
1.22685 1
1.0552 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.29785 3
0 3
0 3
0 3
1.09377 3
0 3
0 3
0 0
0 0
1.10675 0
0 0
0 0
1.09993 0
0 0
0 0
0 0
0 0
1.18951 0
0 0
0 0
0 0
0 0
0 0
0 0
1.08432 0
1.04173 0
1.26635 0
0 0
0 0
0 1
1.08103 1
0 1
0 1
1.22632 1
0 1
0 1
0 1
0 1
1.06845 1
1.07063 1
0 1
0 1
0 1
1.292 1
1.15497 1
0 1
0 1
1.29849 1
1.29629 1
0 1
0 3
1.25482 3
0 3
0 3
0 3
1.2051 3
1.207 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.28515 0
0 0
0 0
0 0
0 0
1.13591 0
0 0
0 0
0 0
0 0
0 0
0 0
1.07022 0
0 0
0 0
0 1
1.14688 1
1.06017 1
0 1
0 1
0 1
0 1
1.10896 1
0 1
1.03585 1
0 1
0 1
0 1
1.15634 1
0 1
1.18487 1
1.01851 1
0 1
0 1
0 1
0 1
0 3
0 3
1.08587 3
1.2556 3
1.04507 3
0 3
1.20214 3
1.26827 0
0 0
0 0
1.25663 0
0 0
0 0
1.27535 0
1.28523 0
1.10143 0
1.2382 0
0 0
1.15766 0
1.22379 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.21938 0
0 0
0 1
1.07711 1
0 1
0 1
0 1
0 1
1.18552 1
1.03013 1
0 1
0 1
0 1
0 1
0 1
1.20646 1
1.16461 1
0 1
0 1
1.04095 1
0 1
0 1
1.02479 2
0 2
0 3
1.13768 3
1.15334 3
1.11551 3
0 3
0 3
0 0
0 0
0 0
1.29726 0
1.00687 0
0 0
0 0
1.1544 0
0 0
1.1784 0
0 0
0 0
0 0
0 0
0 0
1.17412 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
1.09132 1
0 1
0 1
0 1
1.23094 1
0 1
0 1
0 1
0 1
0 1
1.16691 1
0 1
0 1
0 1
0 1
0 1
1.01095 1
0 1
1.17687 1
0 1
0 1
0 3
0 3
0 3
0 3
0 3
1.23585 3
0 0
1.02544 0
1.16716 0
0 0
0 0
0 0
0 0
1.03889 0
0 0
0 0
0 0
0 0
0 0
0 0
1.24412 0
0 0
0 0
1.17505 0
1.04961 0
0 0
1.2503 0
0 0
0 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.06201 1
1.13355 1
0 1
0 1
0 1
0 1
1.24851 1
0 1
0 1
0 1
1.2459 1
0 1
0 1
1.13561 3
1.25384 3
0 3
0 3
0 3
0 3
0 3
1.29741 0
1.28934 0
0 0
0 0
1.05078 0
1.02195 0
0 0
0 0
0 0
1.10396 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.06901 0
0 0
0 0
0 0
1.07271 0
1.02272 0
0 0
0 0
0 0
1.26324 1
0 1
0 1
0 1
0 1
0 1
0 1
1.19991 1
1.00909 1
0 1
0 1
0 1
0 1
0 1
0 1
1.16686 1
0 1
0 3
0 3
1.27566 3
0 3
0 3
1.0652 3
0 3
0 0
0 0
0 0
0 0
1.03925 0
0 0
0 0
0 0
0 0
1.17485 0
1.03133 0
1.20737 0
1.00223 0
0 0
1.28816 0
0 0
1.06129 0
0 0
1.14084 0
0 0
0 0
1.03979 0
0 0
1.1336 0
0 0
0 0
1.18836 1
0 1
1.03594 1
0 1
1.16729 1
0 1
0 1
1.20692 1
1.09937 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 3
1.00116 3
1.22121 3
0 3
0 3
1.05272 3
0 3
0 0
0 0
0 0
0 0
1.26893 0
0 0
1.15817 0
1.19082 0
1.2548 0
1.2854 0
0 0
1.04662 0
0 0
1.18134 0
1.24257 0
1.29906 0
0 0
0 0
0 0
1.21542 0
0 0
0 0
0 0
1.14268 0
1.26544 0
1.20488 0
0 0
0 0
1.23253 1
1.2308 1
0 1
0 1
0 1
1.18789 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1.21958 3
1.27515 3
0 3
0 3
0 3
1.08118 3
0 3
1.08153 0
0 0
0 0
1.21679 0
0 0
0 0
1.29917 0
1.2982 0
1.1899 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.23637 0
0 0
0 0
0 0
0 0
0 0
0 0
1.29039 0
0 0
1.24694 0
0 0
0 0
1.1265 1
1.12226 1
0 1
0 1
1.09816 1
0 1
1.07162 1
1.09984 1
1.25357 1
0 1
0 1
0 1
1.18963 1
0 1
1.09862 3
0 3
0 3
1.20106 3
0 3
0 3
1.20864 3
1.28252 3
0 0
1.01759 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.21176 0
1.04298 0
0 0
1.19826 0
1.21993 0
1.09739 0
0 0
0 0
0 0
0 0
1.1526 0
0 0
0 0
0 0
0 0
1.20038 0
0 1
0 1
1.07625 1
0 1
0 1
1.07662 1
0 1
1.26741 1
1.03821 1
0 1
0 1
0 1
0 1
0 1
1.13341 3
0 3
0 3
0 3
1.2261 3
1.0627 3
0 3
0 3
0 0
0 0
1.17833 0
0 0
0 0
1.2182 0
0 0
0 0
0 0
0 0
1.29413 0
1.11554 0
0 0
1.17172 0
0 0
0 0
0 0
0 0
0 0
0 0
1.00217 0
0 0
0 0
1.21899 0
0 0
0 0
1.04411 0
0 0
0 1
0 1
0 1
0 1
0 1
1.17596 1
0 1
0 1
0 1
1.09872 1
1.28069 1
0 1
0 1
1.01782 1
0 3
0 3
0 3
1.19403 3
0 3
1.02158 3
0 3
1.15869 3
0 0
1.12265 0
0 0
0 0
0 0
1.28303 0
1.03039 0
0 0
0 0
1.26871 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.10236 0
1.14193 0
0 0
1.23025 0
1.23978 0
0 0
0 0
0 0
1.16691 1
0 1
0 1
1.18404 1
0 1
1.13912 1
0 1
0 1
1.24846 1
0 1
1.12772 1
0 1
0 1
0 1
0 3
1.29805 3
1.20057 3
0 3
1.12552 3
0 3
0 0
1.20986 0
0 0
1.14872 0
0 0
0 0
1.28376 0
0 0
0 0
1.11943 0
1.0437 0
0 0
0 0
0 0
1.19296 0
0 0
0 0
1.02583 0
0 0
1.15931 0
1.22412 0
0 0
0 0
0 0
1.19065 0
0 0
0 0
1.12958 0
1.03658 0
0 0
0 1
0 1
0 1
0 1
1.1021 1
0 1
0 1
0 1
0 1
0 1
0 1
1.12494 1
0 1
0 1
0 3
0 3
0 3
0 3
0 3
0 3
